Año,Trimestre,Provincia,Banda ancha fija,Dial up,Total_BandaProv,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Others_Rangos_VelocidadProv,Total_Rangos_VelocidadProv,ADSL,Cablemodem,Fibra óptica,Wireless,Others_TechProv,Total_TechProv,Accesos por cada 100 hogares,Mbps (Media de bajada),Date
2022,3,Buenos Aires,4715.469,6.199,4721.668,29.985,27.709,290.315,297.915,267.044,124.19,3618.689,65.821,4721.668,339.648,2748.325,1436.433,126.846,70.416,4721.668,78.11,70,2022-03-01
2022,3,Buenos Aires,1545.534,2.145,1547.679,517.0,5.742,34.371,67.829,51.946,28.692,1253.105,105.477,1547.679,140.791,1240.125,129.218,5.758,31.787,1547.679,122.28,101,2022-03-01
2022,3,Catamarca,70.292,1.0,70.293,71.0,384.0,3.107,5.389,5.099,3.737,50.298,2.208,70.293,10.01,10.495,46.224,1.329,2.235,70.293,65.33,61,2022-03-01
2022,3,Chaco,144.141,5.0,144.146,461.0,987.0,16.782,18.938,8.049,15.828,79.39,3.711,144.146,27.164,61.8,44.645,8.178,2.359,144.146,43.86,53,2022-03-01
2022,3,Chubut,164.874,904.0,165.778,109.0,1.444,45.707,30.94,34.682,15.309,17.563,20.024,165.778,45.377,72.212,9.574,29.784,8.831,165.778,84.38,16,2022-03-01
2022,3,Córdoba,1038.6,68.0,1038.668,99.0,11.312,153.324,111.615,70.989,27.112,650.344,13.873,1038.668,163.77,465.461,338.57,61.07,9.797,1038.668,88.31,56,2022-03-01
2022,3,Corrientes,144.842,4.0,144.846,67.0,3.865,23.427,23.948,7.776,21.706,56.95,7.107,144.846,36.508,77.14,18.619,7.256,5.323,144.846,48.21,45,2022-03-01
2022,3,Entre Ríos,268.937,22.0,268.959,107.0,5.549,47.21,46.855,18.263,32.021,102.195,16.759,268.959,60.345,132.952,36.971,26.098,12.593,268.959,63.67,42,2022-03-01
2022,3,Formosa,68.537,1.0,68.538,97.0,307.0,23.538,19.545,6.194,564.0,17.704,589.0,68.538,14.47,25.88,11.041,16.935,212.0,68.538,43.76,30,2022-03-01
2022,3,Jujuy,118.823,0.0,118.823,58.0,1.879,19.135,15.254,36.083,519.0,45.895,0.0,118.823,19.257,52.978,40.172,4.033,2.383,118.823,58.91,32,2022-03-01
2022,3,La Pampa,115.921,171.0,116.092,68.0,1.887,61.54,9.653,11.592,5.609,22.731,3.012,116.092,7.796,60.078,23.551,20.216,4.451,116.092,96.59,18,2022-03-01
2022,3,La Rioja,86.86,4.0,86.864,18.0,689.0,2.842,3.375,24.219,5.331,50.39,0.0,86.864,6.842,53.899,19.697,6.395,31.0,86.864,80.66,44,2022-03-01
2022,3,Mendoza,288.746,777.0,289.523,103.0,2.953,44.232,21.977,48.201,17.243,150.043,4.771,289.523,37.659,78.858,142.615,27.625,2.766,289.523,51.03,34,2022-03-01
2022,3,Misiones,182.157,0.0,182.157,51.0,3.749,36.628,20.758,12.676,19.615,80.33,8.35,182.157,35.513,88.902,39.046,11.074,7.622,182.157,51.82,49,2022-03-01
2022,3,Neuquén,162.693,468.0,163.161,134.0,991.0,38.485,14.08,9.2,6.7,78.713,14.858,163.161,29.352,75.815,29.396,27.482,1.116,163.161,80.37,48,2022-03-01
2022,3,Río Negro,160.01,548.0,160.558,111.0,1.221,32.936,17.86,27.934,13.629,42.596,24.271,160.558,35.552,48.26,41.017,16.76,18.969,160.558,67.98,34,2022-03-01
2022,3,Salta,204.536,5.0,204.541,114.0,1.49,32.923,71.199,5.662,1.001,85.661,6.491,204.541,40.006,96.984,50.254,10.082,7.215,204.541,57.76,41,2022-03-01
2022,3,San Juan,103.118,281.0,103.399,24.0,2.027,30.324,11.247,22.157,6.78,19.221,11.619,103.399,38.57,22.723,12.328,21.86,7.918,103.399,50.8,16,2022-03-01
2022,3,San Luis,121.888,182.0,122.07,60.0,307.0,6.563,20.813,12.061,67.438,13.0,14.815,122.07,6.86,29.363,248.0,70.614,14.985,122.07,81.74,19,2022-03-01
2022,3,Santa Cruz,49.312,198.0,49.51,52.0,6.841,12.342,11.313,11.378,2.333,4.604,647.0,49.51,10.17,24.047,10.815,3.896,582.0,49.51,43.19,13,2022-03-01
2022,3,Santa Fe,887.7,110.0,887.81,468.0,11.132,132.709,198.588,70.897,57.455,396.352,20.209,887.81,183.74,426.255,215.189,43.079,19.547,887.81,78.55,45,2022-03-01
2022,3,Santiago Del Estero,119.03,2.0,119.032,178.0,1.384,28.357,58.982,16.087,910.0,12.342,792.0,119.032,15.385,80.937,13.17,6.618,2.922,119.032,47.98,18,2022-03-01
2022,3,Tierra Del Fuego,53.584,312.0,53.896,22.0,831.0,12.002,14.815,20.102,1.752,1.021,3.351,53.896,12.754,39.963,403.0,125.0,651.0,53.896,99.51,11,2022-03-01
2022,3,Tucumán,263.087,30.0,263.117,39.0,2.047,32.571,39.018,25.214,4.348,159.6,280.0,263.117,77.738,18.518,162.345,3.997,519.0,263.117,61.14,53,2022-03-01
2022,2,Buenos Aires,4660.984,6.199,4667.183,30.639,28.323,295.238,307.554,273.954,129.869,3535.757,65.849,4667.183,350.652,2719.613,1399.043,126.847,71.028,4667.183,77.58,66,2022-02-01
2022,2,Buenos Aires,1534.626,2.145,1536.771,517.0,5.98,36.036,72.434,55.372,31.571,1229.254,105.607,1536.771,145.491,1232.226,121.506,5.757,31.791,1536.771,121.31,94,2022-02-01
2022,2,Catamarca,67.007,1.0,67.008,71.0,413.0,3.678,6.155,7.165,3.393,43.926,2.207,67.008,11.928,9.43,42.087,1.329,2.234,67.008,62.4,57,2022-02-01
2022,2,Chaco,143.559,5.0,143.564,461.0,1.047,17.603,20.109,8.391,15.974,76.271,3.708,143.564,29.552,61.284,42.194,8.178,2.356,143.564,43.79,51,2022-02-01
2022,2,Chubut,161.901,904.0,162.805,109.0,1.444,45.804,31.217,34.29,14.526,15.394,20.021,162.805,45.377,69.242,9.574,29.784,8.828,162.805,83.19,15,2022-02-01
2022,2,Córdoba,1026.367,68.0,1026.435,99.0,11.971,160.486,120.485,71.923,28.645,619.4,13.426,1026.435,179.181,467.595,308.895,61.107,9.657,1026.435,87.48,54,2022-02-01
2022,2,Corrientes,144.993,4.0,144.997,67.0,3.937,24.253,24.842,8.001,21.719,55.071,7.107,144.997,38.468,75.769,18.181,7.256,5.323,144.997,48.35,43,2022-02-01
2022,2,Entre Ríos,269.33,22.0,269.352,107.0,5.656,48.637,48.557,18.512,32.355,98.769,16.759,269.352,63.794,131.029,35.839,26.098,12.592,269.352,63.9,40,2022-02-01
2022,2,Formosa,67.881,0.0,67.881,97.0,407.0,23.834,19.706,6.33,591.0,16.326,590.0,67.881,15.397,25.487,9.875,16.91,212.0,67.881,43.42,28,2022-02-01
2022,2,Jujuy,115.314,0.0,115.314,58.0,1.829,19.458,15.79,37.786,549.0,37.391,2.453,115.314,20.303,54.495,34.184,3.955,2.377,115.314,57.32,29,2022-02-01
2022,2,La Pampa,111.356,171.0,111.527,68.0,1.887,62.546,9.842,11.8,5.247,17.125,3.012,111.527,7.796,59.273,22.994,20.2,1.264,111.527,92.98,16,2022-02-01
2022,2,La Rioja,86.026,4.0,86.03,18.0,728.0,3.179,3.89,23.814,5.481,48.92,0.0,86.03,7.759,52.656,19.189,6.395,31.0,86.03,80.14,43,2022-02-01
2022,2,Mendoza,278.785,777.0,279.562,103.0,2.954,44.961,22.557,64.138,19.543,121.366,3.94,279.562,37.663,77.504,135.504,26.964,1.927,279.562,49.39,30,2022-02-01
2022,2,Misiones,178.813,0.0,178.813,51.0,3.808,37.254,21.712,12.774,19.757,75.107,8.35,178.813,37.208,89.26,33.649,11.074,7.622,178.813,51.0,46,2022-02-01
2022,2,Neuquén,161.5,468.0,161.968,134.0,999.0,38.826,15.066,9.205,2.039,76.982,18.717,161.968,29.749,74.905,28.824,27.371,1.119,161.968,80.02,47,2022-02-01
2022,2,Río Negro,159.216,548.0,159.764,111.0,1.227,33.364,17.938,27.168,13.714,41.972,24.27,159.764,36.05,47.04,40.946,16.76,18.968,159.764,67.85,33,2022-02-01
2022,2,Salta,203.172,5.0,203.177,114.0,1.53,33.732,72.661,6.012,1.156,81.478,6.494,203.177,42.665,96.178,47.076,10.068,7.19,203.177,57.54,39,2022-02-01
2022,2,San Juan,100.126,281.0,100.407,24.0,2.027,30.385,11.276,24.649,3.728,16.701,11.617,100.407,38.57,19.734,12.328,21.859,7.916,100.407,49.46,14,2022-02-01
2022,2,San Luis,121.559,182.0,121.741,60.0,306.0,6.84,21.217,11.052,67.438,13.0,14.815,121.741,6.86,29.034,248.0,70.614,14.985,121.741,81.76,19,2022-02-01
2022,2,Santa Cruz,48.987,198.0,49.185,52.0,6.841,12.348,11.369,11.885,2.454,3.592,644.0,49.185,10.17,23.725,10.815,3.896,579.0,49.185,43.15,12,2022-02-01
2022,2,Santa Fe,878.749,110.0,878.859,468.0,11.757,138.534,204.381,74.133,58.114,373.888,17.584,878.859,198.492,428.233,189.503,43.081,19.55,878.859,77.9,42,2022-02-01
2022,2,Santiago Del Estero,118.042,2.0,118.044,178.0,1.401,29.581,59.931,14.606,883.0,10.672,792.0,118.044,16.561,80.338,11.605,6.618,2.922,118.044,47.7,16,2022-02-01
2022,2,Tierra Del Fuego,53.458,312.0,53.77,22.0,831.0,12.052,14.828,19.968,1.712,1.006,3.351,53.77,12.754,39.837,403.0,125.0,651.0,53.77,99.86,11,2022-02-01
2022,2,Tucumán,254.497,30.0,254.527,39.0,2.195,34.461,43.513,23.634,4.863,145.541,281.0,254.527,85.893,15.327,148.823,3.997,487.0,254.527,59.31,50,2022-02-01
2022,1,Buenos Aires,4549.131,6.293,4555.424,31.591,30.056,313.382,321.756,290.127,161.183,3381.049,26.28,4555.424,392.045,2728.865,1242.121,125.521,66.872,4555.424,76.08,63,2022-01-01
2022,1,Buenos Aires,1415.378,2.163,1417.541,527.0,5.575,39.918,77.39,61.053,43.289,1188.072,1.717,1417.541,102.29,1217.225,62.308,5.784,29.934,1417.541,111.8,88,2022-01-01
2022,1,Catamarca,62.377,1.0,62.378,71.0,456.0,4.386,7.009,8.773,3.761,35.715,2.207,62.378,14.181,15.517,29.118,1.328,2.234,62.378,58.21,51,2022-01-01
2022,1,Chaco,144.114,5.0,144.119,461.0,1.099,16.888,21.235,20.898,13.012,62.946,7.58,144.119,32.391,64.546,36.662,8.164,2.356,144.119,44.06,46,2022-01-01
2022,1,Chubut,170.701,927.0,171.628,113.0,1.677,61.369,31.856,33.08,13.871,14.055,15.607,171.628,44.133,66.667,9.184,30.592,21.052,171.628,88.05,13,2022-01-01
2022,1,Córdoba,1003.729,74.0,1003.803,100.0,12.782,165.922,126.009,73.967,34.892,577.027,13.104,1003.803,195.61,501.799,235.838,60.843,9.713,1003.803,85.76,50,2022-01-01
2022,1,Corrientes,142.574,4.0,142.578,67.0,4.029,24.563,25.665,27.077,10.452,43.631,7.094,142.578,40.462,79.093,10.875,6.774,5.374,142.578,47.64,38,2022-01-01
2022,1,Entre Ríos,267.904,22.0,267.926,107.0,5.745,50.075,49.62,42.294,21.578,81.757,16.75,267.926,67.159,138.986,23.091,26.098,12.592,267.926,63.7,36,2022-01-01
2022,1,Formosa,54.548,0.0,54.548,97.0,448.0,24.113,6.945,6.613,716.0,15.028,588.0,54.548,16.397,15.927,5.146,16.876,202.0,54.548,34.96,30,2022-01-01
2022,1,Jujuy,116.509,0.0,116.509,58.0,1.761,22.141,16.321,37.923,576.0,35.287,2.442,116.509,21.307,60.616,25.949,4.662,3.975,116.509,58.06,28,2022-01-01
2022,1,La Pampa,109.56,172.0,109.732,301.0,2.223,62.812,9.869,12.044,5.25,14.4,2.833,109.732,8.003,58.978,21.739,19.903,1.109,109.732,91.66,15,2022-01-01
2022,1,La Rioja,84.299,4.0,84.303,18.0,778.0,3.576,4.692,23.624,5.645,45.97,0.0,84.303,9.103,59.228,9.546,6.395,31.0,84.303,78.77,41,2022-01-01
2022,1,Mendoza,274.399,786.0,275.185,114.0,3.355,51.23,26.407,74.178,21.566,95.048,3.287,275.185,49.464,74.145,123.228,26.969,1.379,275.185,48.74,26,2022-01-01
2022,1,Misiones,171.508,0.0,171.508,51.0,3.873,35.655,22.261,26.855,15.854,58.61,8.349,171.508,39.147,91.752,25.178,7.807,7.624,171.508,49.04,42,2022-01-01
2022,1,Neuquén,149.208,471.0,149.679,137.0,1.123,39.856,15.623,11.163,2.654,71.238,7.885,149.679,28.443,73.2,24.193,23.098,745.0,149.679,74.17,43,2022-01-01
2022,1,Río Negro,156.821,553.0,157.374,116.0,1.383,35.565,18.859,26.926,14.144,37.729,22.652,157.374,38.662,45.366,38.037,16.815,18.494,157.374,67.04,31,2022-01-01
2022,1,Salta,197.51,5.0,197.515,114.0,1.725,35.576,68.246,6.313,2.214,76.838,6.489,197.515,44.714,98.667,40.994,5.95,7.19,197.515,56.11,37,2022-01-01
2022,1,San Juan,87.888,290.0,88.178,26.0,2.269,32.356,11.914,25.144,2.088,11.916,2.465,88.178,34.038,14.449,11.294,20.723,7.674,88.178,43.55,12,2022-01-01
2022,1,San Luis,119.659,185.0,119.844,61.0,643.0,8.287,3.837,9.802,68.612,13.0,28.589,119.844,7.987,11.296,31.0,71.809,28.721,119.844,80.72,21,2022-01-01
2022,1,Santa Cruz,48.898,204.0,49.102,51.0,6.898,12.71,11.502,12.277,2.628,2.551,485.0,49.102,10.537,23.42,10.766,3.974,405.0,49.102,43.34,11,2022-01-01
2022,1,Santa Fe,870.364,115.0,870.479,468.0,12.435,143.796,208.361,84.787,58.018,344.17,18.444,870.479,213.486,444.609,146.552,45.261,20.571,870.479,77.3,39,2022-01-01
2022,1,Santiago Del Estero,116.459,2.0,116.461,178.0,1.401,30.22,61.17,13.542,849.0,8.309,792.0,116.461,18.118,87.979,1.093,6.349,2.922,116.461,47.17,14,2022-01-01
2022,1,Tierra Del Fuego,52.298,313.0,52.611,24.0,894.0,12.849,15.64,18.034,1.767,982.0,2.421,52.611,13.031,38.7,416.0,124.0,340.0,52.611,98.29,11,2022-01-01
2022,1,Tucumán,245.554,30.0,245.584,39.0,2.212,36.028,46.961,21.014,5.211,133.846,273.0,245.584,92.532,62.396,86.174,3.995,487.0,245.584,57.39,47,2022-01-01
2021,4,Buenos Aires,4502.772,6.385,4509.157,37.821,11.026,352.95,331.292,297.296,196.021,3259.793,22.958,4509.157,426.325,2706.506,1176.024,126.887,73.415,4509.157,75.66,60,2021-04-01
2021,4,Buenos Aires,1409.935,2.184,1412.119,563.0,1.695,47.133,81.899,66.135,66.755,1147.939,0.0,1412.119,111.36,1205.128,60.005,5.679,29.947,1412.119,111.27,83,2021-04-01
2021,4,Catamarca,59.089,1.0,59.09,71.0,0.0,6.038,7.855,9.804,3.262,29.827,2.233,59.09,16.385,13.858,25.1,1.512,2.235,59.09,55.25,46,2021-04-01
2021,4,Chaco,143.74,5.0,143.745,461.0,112.0,18.845,22.678,21.937,13.692,58.435,7.585,143.745,35.548,63.145,34.688,8.005,2.359,143.745,44.05,42,2021-04-01
2021,4,Chubut,159.364,944.0,160.308,126.0,1.294,63.698,39.568,31.175,5.78,2.904,15.763,160.308,46.361,57.412,9.655,28.041,18.839,160.308,82.57,9,2021-04-01
2021,4,Córdoba,986.693,77.0,986.77,100.0,2.479,184.548,130.892,76.246,41.198,538.7,12.607,986.77,212.011,487.489,217.214,61.277,8.779,986.77,84.51,46,2021-04-01
2021,4,Corrientes,135.908,4.0,135.912,67.0,645.0,28.83,26.368,22.922,10.087,39.911,7.082,135.912,42.523,71.183,10.138,6.778,5.29,135.912,45.51,36,2021-04-01
2021,4,Entre Ríos,265.024,22.0,265.046,107.0,3.024,56.043,49.636,38.295,24.068,77.29,16.583,265.046,70.459,133.387,23.452,25.022,12.726,265.046,63.16,33,2021-04-01
2021,4,Formosa,53.663,0.0,53.663,84.0,0.0,22.908,6.983,6.811,1.135,13.775,1.967,53.663,17.211,15.111,5.151,16.018,172.0,53.663,34.45,29,2021-04-01
2021,4,Jujuy,113.915,0.0,113.915,58.0,175.0,22.446,16.793,38.134,564.0,33.421,2.324,113.915,22.33,60.511,24.156,2.927,3.991,113.915,56.92,27,2021-04-01
2021,4,La Pampa,106.834,173.0,107.007,301.0,493.0,64.84,9.082,12.259,4.821,12.184,3.027,107.007,8.175,58.0,20.192,19.286,1.354,107.007,89.57,14,2021-04-01
2021,4,La Rioja,83.124,4.0,83.128,18.0,1.0,5.018,5.437,23.559,5.671,43.424,0.0,83.128,10.387,56.651,9.446,6.613,31.0,83.128,77.92,40,2021-04-01
2021,4,Mendoza,266.783,804.0,267.587,156.0,1.463,66.428,30.308,75.214,18.621,75.031,366.0,267.587,59.842,71.553,109.667,24.666,1.859,267.587,47.51,22,2021-04-01
2021,4,Misiones,171.132,0.0,171.132,51.0,5.0,41.916,23.554,26.721,15.954,54.596,8.335,171.132,41.778,92.068,22.035,7.649,7.602,171.132,49.06,39,2021-04-01
2021,4,Neuquén,146.989,477.0,147.466,140.0,940.0,42.313,13.264,10.515,3.31,69.217,7.767,147.466,29.175,72.761,23.253,21.531,746.0,147.466,73.3,40,2021-04-01
2021,4,Río Negro,153.189,564.0,153.753,156.0,1.174,38.373,19.878,31.255,4.13,36.142,22.645,153.753,42.037,44.495,32.212,16.558,18.451,153.753,65.69,27,2021-04-01
2021,4,Salta,199.399,6.0,199.405,114.0,20.0,40.673,69.324,6.642,3.535,72.622,6.475,199.405,46.972,99.808,39.555,5.882,7.188,199.405,56.81,34,2021-04-01
2021,4,San Juan,79.667,291.0,79.958,44.0,1.442,28.906,10.955,23.978,398.0,9.8,4.435,79.958,35.868,13.102,11.072,11.423,8.493,79.958,39.59,11,2021-04-01
2021,4,San Luis,118.662,187.0,118.849,62.0,264.0,8.55,4.276,9.107,67.363,9.0,29.218,118.849,8.472,11.064,30.0,70.56,28.723,118.849,80.3,21,2021-04-01
2021,4,Santa Cruz,48.276,210.0,48.486,52.0,297.0,20.305,11.641,13.054,1.77,876.0,491.0,48.486,10.79,22.902,10.031,4.346,417.0,48.486,43.05,9,2021-04-01
2021,4,Santa Fe,866.265,176.0,866.441,467.0,581.0,169.706,206.856,85.69,62.349,322.015,18.777,866.441,233.427,444.373,128.856,43.556,16.229,866.441,77.09,36,2021-04-01
2021,4,Santiago Del Estero,115.859,2.0,115.861,178.0,909.0,31.915,61.524,12.205,800.0,7.537,793.0,115.861,19.032,86.563,1.088,6.256,2.922,115.861,47.05,14,2021-04-01
2021,4,Tierra Del Fuego,52.042,315.0,52.357,26.0,385.0,13.505,16.534,16.562,1.748,1.017,2.58,52.357,13.317,38.148,426.0,124.0,342.0,52.357,98.4,11,2021-04-01
2021,4,Tucumán,238.609,30.0,238.639,39.0,97.0,37.321,48.736,21.023,5.326,125.857,240.0,238.639,97.83,59.022,78.79,2.511,486.0,238.639,55.93,45,2021-04-01
2021,3,Buenos Aires,4246.425,5.184,4251.609,37.193,31.149,1108.94,248.153,141.383,192.797,2482.266,9.728,4251.609,585.729,2595.485,885.613,120.228,64.554,4251.609,71.68,56,2021-03-01
2021,3,Buenos Aires,1411.797,1.608,1413.405,295.0,603.0,156.978,67.013,39.785,73.502,1075.229,0.0,1413.405,142.902,1192.107,42.966,6.059,29.371,1413.405,111.27,78,2021-03-01
2021,3,Catamarca,56.253,1.0,56.254,71.0,0.0,6.755,8.428,10.517,1.659,26.618,2.206,56.254,18.413,11.709,22.331,1.568,2.233,56.254,52.71,43,2021-03-01
2021,3,Chaco,139.868,3.0,139.871,301.0,112.0,22.545,20.986,23.852,14.412,49.705,7.958,139.871,38.258,63.659,27.583,8.018,2.353,139.871,42.96,39,2021-03-01
2021,3,Chubut,155.266,800.0,156.066,104.0,105.0,89.168,26.281,18.538,5.32,1.643,14.907,156.066,49.269,55.794,8.946,23.376,18.681,156.066,80.71,8,2021-03-01
2021,3,Córdoba,946.726,62.0,946.788,99.0,2.452,204.989,141.285,65.05,47.198,476.459,9.256,946.788,229.275,477.223,167.495,57.617,15.178,946.788,81.28,42,2021-03-01
2021,3,Corrientes,133.816,3.0,133.819,67.0,645.0,29.629,28.478,24.792,9.687,35.468,5.053,133.819,44.805,69.403,7.542,6.766,5.303,133.819,44.9,32,2021-03-01
2021,3,Entre Ríos,260.36,15.0,260.375,107.0,3.024,61.354,59.776,39.114,16.284,67.961,12.755,260.375,74.443,128.752,20.485,23.5,13.195,260.375,62.18,30,2021-03-01
2021,3,Formosa,52.795,0.0,52.795,381.0,0.0,22.778,7.142,6.978,1.192,12.707,1.617,52.795,18.093,14.111,4.73,15.69,171.0,52.795,33.96,27,2021-03-01
2021,3,Jujuy,111.158,0.0,111.158,48.0,175.0,23.884,16.417,37.755,561.0,29.917,2.401,111.158,23.554,60.758,19.926,2.952,3.968,111.158,55.69,26,2021-03-01
2021,3,La Pampa,100.371,116.0,100.487,298.0,313.0,65.063,7.395,8.737,4.023,10.506,4.152,100.487,9.015,57.881,17.817,14.479,1.295,100.487,84.28,13,2021-03-01
2021,3,La Rioja,82.157,3.0,82.16,18.0,1.0,5.366,5.979,23.315,4.868,42.613,0.0,82.16,11.329,54.744,9.444,6.613,30.0,82.16,77.26,39,2021-03-01
2021,3,Mendoza,255.32,619.0,255.939,36.0,31.0,151.871,12.64,62.628,7.596,21.087,50.0,255.939,91.474,71.247,70.579,21.811,828.0,255.939,45.55,13,2021-03-01
2021,3,Misiones,158.528,0.0,158.528,51.0,5.0,41.932,25.099,26.079,14.792,42.291,8.279,158.528,43.23,89.469,10.969,7.198,7.662,158.528,45.57,31,2021-03-01
2021,3,Neuquén,139.436,373.0,139.809,112.0,327.0,57.441,8.566,6.234,3.631,57.919,5.579,139.809,29.65,73.794,16.455,19.27,640.0,139.809,69.71,38,2021-03-01
2021,3,Río Negro,144.084,501.0,144.585,125.0,557.0,68.991,3.73,14.88,2.282,34.011,20.009,144.585,47.934,44.519,18.725,15.031,18.376,144.585,61.97,25,2021-03-01
2021,3,Salta,195.831,2.0,195.833,101.0,20.0,41.431,70.104,6.962,3.878,67.01,6.327,195.833,49.212,98.318,36.126,5.724,6.453,195.833,55.96,31,2021-03-01
2021,3,San Juan,79.227,256.0,79.483,18.0,333.0,59.873,752.0,13.25,338.0,278.0,4.641,79.483,40.072,12.922,6.67,11.372,8.447,79.483,39.46,7,2021-03-01
2021,3,San Luis,117.716,148.0,117.864,60.0,0.0,11.552,2.405,6.491,67.942,22.0,29.392,117.864,8.417,11.884,27.0,68.856,28.68,117.864,79.87,22,2021-03-01
2021,3,Santa Cruz,48.779,197.0,48.976,50.0,0.0,30.561,8.365,6.799,1.788,678.0,735.0,48.976,12.347,22.961,6.328,4.269,3.071,48.976,43.75,8,2021-03-01
2021,3,Santa Fe,841.433,151.0,841.584,467.0,579.0,193.207,201.25,83.941,55.08,290.793,16.267,841.584,245.929,443.156,93.412,43.447,15.64,841.584,75.02,33,2021-03-01
2021,3,Santiago Del Estero,115.457,1.0,115.458,123.0,909.0,32.752,61.838,11.274,801.0,6.863,898.0,115.458,19.939,85.535,909.0,6.147,2.928,115.458,47.0,13,2021-03-01
2021,3,Tierra Del Fuego,49.934,289.0,50.223,17.0,0.0,23.723,13.397,9.782,1.433,976.0,895.0,50.223,12.853,36.958,6.0,16.0,390.0,50.223,94.95,10,2021-03-01
2021,3,Tucumán,232.447,25.0,232.472,32.0,97.0,39.446,50.293,21.986,5.3,115.154,164.0,232.472,104.489,53.868,70.964,2.408,743.0,232.472,54.64,42,2021-03-01
2021,2,Buenos Aires,4127.167,5.184,4132.351,37.192,31.178,1096.049,244.001,140.322,236.897,2337.604,9.108,4132.351,603.255,2503.83,854.173,113.546,57.547,4132.351,70.0,53,2021-02-01
2021,2,Buenos Aires,1398.747,1.608,1400.355,294.0,603.0,157.558,73.568,43.859,86.655,1037.752,66.0,1400.355,148.989,1175.097,41.318,5.58,29.371,1400.355,110.14,73,2021-02-01
2021,2,Catamarca,55.743,1.0,55.744,71.0,0.0,7.219,9.091,6.828,4.941,25.388,2.206,55.744,20.305,9.426,22.331,1.449,2.233,55.744,52.34,42,2021-02-01
2021,2,Chaco,140.726,3.0,140.729,301.0,112.0,23.444,21.574,24.032,16.069,47.239,7.958,140.729,39.826,62.948,27.584,8.018,2.353,140.729,43.33,37,2021-02-01
2021,2,Chubut,138.412,825.0,139.237,104.0,105.0,89.639,22.605,16.604,3.896,1.112,5.172,139.237,49.271,41.497,6.081,23.682,18.706,139.237,72.29,8,2021-02-01
2021,2,Córdoba,930.818,62.0,930.88,99.0,2.452,201.757,136.516,66.95,70.824,442.357,9.925,930.88,239.78,467.782,151.855,55.944,15.519,930.88,80.12,40,2021-02-01
2021,2,Corrientes,129.498,3.0,129.501,67.0,645.0,29.419,27.037,24.524,10.059,32.697,5.053,129.501,46.648,67.262,3.731,6.557,5.303,129.501,43.54,30,2021-02-01
2021,2,Entre Ríos,257.617,15.0,257.632,107.0,3.024,63.518,55.349,39.468,18.484,61.605,16.077,257.632,77.836,124.957,17.856,23.786,13.197,257.632,61.66,28,2021-02-01
2021,2,Formosa,51.551,0.0,51.551,381.0,0.0,22.364,7.31,7.46,1.341,11.077,1.618,51.551,19.571,12.509,3.61,15.69,171.0,51.551,33.23,24,2021-02-01
2021,2,Jujuy,111.848,0.0,111.848,48.0,175.0,24.182,16.577,37.908,607.0,29.95,2.401,111.848,24.738,60.8,19.611,2.731,3.968,111.848,56.18,26,2021-02-01
2021,2,La Pampa,97.551,116.0,97.667,298.0,554.0,64.146,7.769,8.128,3.399,9.311,4.062,97.667,9.017,57.014,17.132,13.209,1.295,97.667,82.08,12,2021-02-01
2021,2,La Rioja,81.599,3.0,81.602,18.0,1.0,5.312,5.971,23.298,4.825,42.158,19.0,81.602,11.627,54.255,9.445,6.245,30.0,81.602,76.98,39,2021-02-01
2021,2,Mendoza,229.052,619.0,229.671,36.0,31.0,137.462,10.886,56.117,4.403,20.686,50.0,229.671,91.503,70.834,44.696,21.811,827.0,229.671,40.97,13,2021-02-01
2021,2,Misiones,156.176,0.0,156.176,51.0,5.0,41.643,25.907,25.811,16.172,38.308,8.279,156.176,44.96,87.861,10.376,5.317,7.662,156.176,45.01,29,2021-02-01
2021,2,Neuquén,137.877,373.0,138.25,112.0,327.0,57.713,8.631,5.871,5.943,54.008,5.645,138.25,30.083,72.69,15.619,19.218,640.0,138.25,69.14,36,2021-02-01
2021,2,Río Negro,143.583,501.0,144.084,125.0,557.0,69.356,3.663,15.019,3.867,31.488,20.009,144.084,48.189,43.761,18.727,15.031,18.376,144.084,61.94,24,2021-02-01
2021,2,Salta,191.637,2.0,191.639,101.0,20.0,42.543,67.012,7.099,9.654,58.882,6.328,191.639,51.396,96.016,32.05,5.724,6.453,191.639,54.93,29,2021-02-01
2021,2,San Juan,78.677,256.0,78.933,18.0,333.0,59.989,784.0,12.55,340.0,278.0,4.641,78.933,40.072,12.369,6.673,11.372,8.447,78.933,39.28,7,2021-02-01
2021,2,San Luis,122.67,148.0,122.818,60.0,0.0,11.752,2.703,5.418,65.946,22.0,36.917,122.818,8.417,11.308,28.0,66.86,36.205,122.818,83.48,22,2021-02-01
2021,2,Santa Cruz,48.785,197.0,48.982,50.0,0.0,30.595,8.463,6.888,1.575,676.0,735.0,48.982,12.347,22.967,6.328,4.269,3.071,48.982,44.01,8,2021-02-01
2021,2,Santa Fe,840.449,151.0,840.6,467.0,896.0,202.018,204.077,80.452,75.195,262.124,15.371,840.6,256.741,431.915,90.424,43.997,17.523,840.6,75.07,31,2021-02-01
